_id,brand,batteryCharge,status,helmets,extraFeatures,damages,isClean,rides,kms,location.type,location.coordinates
ZYMUE4JRZX,Orbea,12.25,reserved,1,"['lamps', 'absBrakes']",[],True,19,58.547803684426874,Point,"[-3.6593198858642433, 40.47453318763246]"
ZPKM1WI8O3,BH,96.95,free,2,[],[],True,14,38.18175805167475,Point,"[-3.7241443845174524, 40.46379350616701]"
GG3R5IHOP8,Orbea,58.27,free,1,"['lamps', 'absBrakes', 'helmetDetection', 'locker']","['scratches', 'brokenLamp']",True,18,61.633323298842136,Point,"[-3.695444815980524, 40.416046725249956]"
YODBA9M1P0,Orbea,20.34,free,1,"['helmetDetection', 'lamps']",[],True,22,62.67957804601977,Point,"[-3.656741254621719, 40.43417392206442]"
R9HZ5WLW8E,BH,71.91,out,1,"['absBrakes', 'helmetDetection', 'lamps']",[],True,22,61.439885325165065,Point,"[-3.6530478206983763, 40.46080497060983]"
1VMTRRTT99,Orbea,21.59,moving,2,"['absBrakes', 'helmetDetection', 'locker']",[],True,22,53.48243349856259,Point,"[-3.7237574557435122, 40.475753642998484]"
6UZMDUI5QB,Orbea,0.0,out,1,[],[],False,30,90.04616126908854,Point,"[-3.653300027397595, 40.46376809880487]"
HDK4SILB73,Vandor,50.66,free,1,['helmetDetection'],[],True,16,52.63614545775758,Point,"[-3.6781029264651424, 40.439928075171075]"
VF7EKW5RTV,BH,42.43,free,1,"['lamps', 'absBrakes']",[],True,23,73.75027351937715,Point,"[-3.686555880681435, 40.41746332108793]"
BX41WN2QXT,Orbea,91.98,out,1,"['absBrakes', 'helmetDetection', 'lamps']",[],False,25,75.59903164278296,Point,"[-3.6951189625955974, 40.41548923171828]"
YJ4WT0KW6J,Orbea,0.96,moving,2,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,9,32.0465213081804,Point,"[-3.6984718707880253, 40.467369370636476]"
AGSKFHDZB3,BH,57.4,free,2,"['helmetDetection', 'locker']",[],True,22,71.37492334767447,Point,"[-3.688111167574302, 40.44788660556505]"
BBSL21YXFT,BH,20.39,reserved,2,[],[],False,6,15.41964066384933,Point,"[-3.644194444067242, 40.468756824538104]"
N74UBEKWIV,Orbea,36.85,reserved,1,"['helmetDetection', 'lamps']",[],True,22,62.0769214466795,Point,"[-3.6891653854842272, 40.468693747599495]"
VCKCU93L3D,Vandor,93.66,moving,1,[],[],True,30,97.2294410992859,Point,"[-3.6483554277885357, 40.45245790983075]"
UMC7YWSGV5,Vandor,53.26,free,2,"['helmetDetection', 'absBrakes', 'locker', 'lamps']","['stolenHelmet', 'scratches']",True,25,80.26006865074743,Point,"[-3.7236156177811273, 40.43623141813045]"
5VT9CT7UF8,BH,3.8,free,1,"['lamps', 'locker', 'absBrakes']",[],True,16,49.73996896402031,Point,"[-3.727125589945209, 40.4740640577484]"
GZHZ2LMODL,Orbea,10.84,moving,1,"['locker', 'absBrakes', 'helmetDetection']",[],True,19,57.16290254240819,Point,"[-3.6990527593157814, 40.406962530334084]"
VJGRPQG86Y,Orbea,0.0,out,1,['absBrakes'],[],True,14,36.88285579534528,Point,"[-3.6584089483508224, 40.404257485311945]"
OSSXNK7GUQ,Orbea,7.75,moving,1,"['lamps', 'helmetDetection', 'absBrakes']",[],True,21,63.6536124453638,Point,"[-3.7215682825228495, 40.39946990590039]"
9YVWQC5LHC,BH,0.0,out,1,"['absBrakes', 'helmetDetection']",[],True,28,85.00280106905049,Point,"[-3.7054458704531887, 40.40811158049276]"
PM1EQPQXZF,BH,18.16,out,1,"['lamps', 'locker', 'absBrakes']",[],True,15,47.31047188586068,Point,"[-3.7120725030008193, 40.44250357747686]"
QWPIH96N2Z,BH,88.39,out,2,[],[],True,14,39.23296548549786,Point,"[-3.722657183292275, 40.44270689678191]"
5JKEC1T04C,BH,44.85,free,1,"['locker', 'helmetDetection', 'absBrakes', 'lamps']",[],False,24,71.86663973731639,Point,"[-3.690298894838786, 40.46313171860019]"
4TRNENBP1Y,Orbea,20.67,free,1,"['absBrakes', 'lamps', 'locker', 'helmetDetection']",[],True,22,61.33033604185772,Point,"[-3.674965964739208, 40.412735362053844]"
DLLJ4SF15U,Orbea,19.25,free,1,"['absBrakes', 'lamps', 'helmetDetection']","['stolenHelmet', 'scratches']",True,28,90.81697814014625,Point,"[-3.6453715061687615, 40.45600228598993]"
FVZ0VGYDH2,BH,0.0,out,2,"['absBrakes', 'lamps', 'helmetDetection']",[],False,27,81.47720030315512,Point,"[-3.6625153804090345, 40.465809685767866]"
3RX1N53AKW,BH,30.46,free,1,"['absBrakes', 'lamps', 'helmetDetection', 'locker']",[],True,14,40.844788537318784,Point,"[-3.6443383662050364, 40.45519166052271]"
J3JYIX61GP,BH,20.65,free,2,"['absBrakes', 'locker']",[],True,24,72.91765667188035,Point,"[-3.700559632080202, 40.47091911529871]"
SZOZ3JDGLQ,BH,0.0,out,2,['locker'],['scratches'],True,16,48.991433809087304,Point,"[-3.718112666734615, 40.42586977549227]"
C9EOH3AHTW,Vandor,63.14,reserved,1,['lamps'],['brokenLamp'],False,16,56.04406638936379,Point,"[-3.719606315226535, 40.457718163222715]"
EHD93LCEK6,Vandor,14.34,out,1,"['lamps', 'locker']",[],True,25,68.85444390690259,Point,"[-3.6861449285136643, 40.415448128003426]"
46G8JZ9DQO,Orbea,81.18,out,1,[],[],True,10,28.07814624126379,Point,"[-3.6691377929979416, 40.42836493497526]"
DFKJXYADLF,Orbea,0.83,reserved,1,[],[],True,25,74.48754990521365,Point,"[-3.6849232693765486, 40.41526059538515]"
C5QGZP1S5D,Vandor,30.84,free,1,"['lamps', 'absBrakes', 'locker']",[],True,15,51.03015319125932,Point,"[-3.698079620899506, 40.46038496470386]"
S7KA6OTP6M,Orbea,0.0,out,2,"['lamps', 'locker', 'absBrakes', 'helmetDetection']",['flatTire'],False,20,60.36118309890816,Point,"[-3.7138982052021614, 40.4287611674338]"
P3E6UETZQD,Vandor,86.18,out,1,[],[],True,21,55.503017388146866,Point,"[-3.669148687728263, 40.44018494619586]"
EIPRD284W2,Orbea,13.94,moving,2,"['locker', 'absBrakes', 'lamps', 'helmetDetection']",[],True,21,54.65060331516752,Point,"[-3.6629494574851775, 40.40661874723517]"
BFZO98ZHJO,Orbea,45.22,moving,1,['helmetDetection'],['stolenHelmet'],True,27,76.66462246269327,Point,"[-3.6963027902382386, 40.4331769155394]"
3Z9S12G1KE,Vandor,46.06,reserved,1,"['helmetDetection', 'locker', 'lamps']",[],True,30,97.4381339330542,Point,"[-3.7215027942364576, 40.4557990293067]"
EPC92KXTR2,Orbea,79.29,moving,1,"['absBrakes', 'helmetDetection']",[],True,15,43.72936673501916,Point,"[-3.697690392551534, 40.42513545110746]"
CLGBHXSXM4,BH,43.5,reserved,1,"['locker', 'absBrakes', 'lamps']",[],True,25,72.68236152361175,Point,"[-3.6802177923436115, 40.43987991820579]"
P5PJSX3UR7,Orbea,0.0,out,1,"['helmetDetection', 'lamps', 'absBrakes', 'locker']",[],True,25,72.32880584747998,Point,"[-3.6487776279258304, 40.44160142720374]"
8040LRVP9E,BH,91.62,reserved,1,"['locker', 'lamps']",[],True,24,67.79095297725426,Point,"[-3.6458586449997874, 40.41960434304496]"
8I9VQZ0TVG,Orbea,75.28,moving,1,['absBrakes'],[],True,15,47.050350777001604,Point,"[-3.6931549039782614, 40.44066424615893]"
UMXJ0GIOAJ,BH,66.77,moving,1,"['locker', 'absBrakes', 'helmetDetection']",[],True,18,46.99674359483863,Point,"[-3.650832516078272, 40.40142686484645]"
8XC4LB9D2S,BH,22.2,reserved,1,"['helmetDetection', 'locker', 'absBrakes']",[],True,25,77.57046017645881,Point,"[-3.658479416698227, 40.40196819572214]"
CQWNJKK2TS,Vandor,47.69,free,1,[],[],True,18,57.83601000687219,Point,"[-3.6491686445537153, 40.46919515129633]"
IY26NY6K6B,Orbea,31.74,moving,1,[],[],True,13,34.727812726079726,Point,"[-3.6887893504108837, 40.456099333170116]"
YCH3N9Y4SW,BH,60.28,free,1,"['helmetDetection', 'absBrakes', 'locker']",[],True,17,52.11578794810097,Point,"[-3.6837327127784545, 40.41824140968999]"
J9VXSTYOF0,BH,57.6,out,1,"['absBrakes', 'helmetDetection']",['brokenLamp'],False,12,38.652406743623146,Point,"[-3.6679869628431394, 40.40964232511336]"
XPV5UU6QLX,Vandor,8.65,out,1,"['helmetDetection', 'locker']",[],True,16,48.925393431105746,Point,"[-3.726338226454411, 40.443295806586185]"
JZGZXN22AF,Vandor,12.11,moving,1,"['locker', 'absBrakes', 'lamps', 'helmetDetection']",[],False,23,66.58248672797814,Point,"[-3.723141919984423, 40.46230036942248]"
UOW053NOUS,Orbea,35.04,out,1,[],[],True,19,55.1457173383794,Point,"[-3.6660526073825803, 40.407938668626215]"
HPU2SRNQN4,Vandor,82.89,reserved,1,"['locker', 'helmetDetection']",[],True,23,76.94030223312319,Point,"[-3.6574242888576474, 40.42333730175072]"
XFZTUPRX11,BH,19.32,free,2,['absBrakes'],[],True,23,62.59363864067463,Point,"[-3.69858292115838, 40.41312743285834]"
ITYI2FZGYR,BH,0.0,out,2,"['helmetDetection', 'lamps', 'locker']",[],False,26,86.5548819857077,Point,"[-3.6805342940587384, 40.47674321627608]"
FF545HFF15,BH,10.82,moving,1,"['helmetDetection', 'lamps', 'absBrakes', 'locker']",[],False,24,73.87465590978093,Point,"[-3.650040541861084, 40.41639393208785]"
HO4Z9YG9R7,BH,27.35,moving,2,[],[],True,20,56.96717503651149,Point,"[-3.670287357704671, 40.41299899395408]"
5V2WIBF8KW,BH,29.7,free,1,"['absBrakes', 'helmetDetection', 'locker']",[],True,17,54.43074296349435,Point,"[-3.674811734475903, 40.45374041133786]"
VG7W7R7FFC,BH,63.92,out,2,"['locker', 'helmetDetection', 'lamps']",[],True,24,68.12514188394276,Point,"[-3.682728227826443, 40.476908056513565]"
S4P48497T6,Orbea,36.52,free,1,"['locker', 'absBrakes']","['scratches', 'stolenHelmet']",True,30,93.20055430176346,Point,"[-3.6743923557216034, 40.421552006327715]"
NS8ZLPOXT1,Vandor,76.21,free,2,"['helmetDetection', 'locker', 'lamps']",[],False,31,96.13801120544827,Point,"[-3.69831400791172, 40.46560098397735]"
EVY2ULNZ4Y,BH,54.2,out,1,"['helmetDetection', 'absBrakes', 'locker']",[],False,19,58.17670962467529,Point,"[-3.66625102187001, 40.41880895333774]"
DNQ6XGXGL1,Vandor,0.0,out,1,"['helmetDetection', 'absBrakes']",[],True,20,63.02892925160082,Point,"[-3.701119148043282, 40.466713710083845]"
TSLHN88YK3,Orbea,39.27,out,2,['lamps'],[],True,21,68.09691938611005,Point,"[-3.6834023455391116, 40.4763783863418]"
TU7OHTKI46,BH,26.68,out,1,"['helmetDetection', 'absBrakes']",[],True,24,77.27106951873641,Point,"[-3.6675914096163607, 40.44417336089023]"
9TAJR1SXWL,Orbea,32.45,out,1,"['helmetDetection', 'absBrakes', 'lamps', 'locker']",[],True,12,36.86917776138582,Point,"[-3.692704893926026, 40.437972438752944]"
XVQPHID81Z,Orbea,25.85,moving,1,"['absBrakes', 'locker', 'lamps']",[],False,18,57.53604506018858,Point,"[-3.680921084981159, 40.45371212718898]"
WKZTGS1JQ3,Orbea,0.0,out,1,"['absBrakes', 'helmetDetection', 'locker', 'lamps']",[],True,24,69.35000703205039,Point,"[-3.6540982725387745, 40.42446427713396]"
LF78ZC6OOH,Vandor,50.79,reserved,1,"['locker', 'helmetDetection']",[],True,22,61.48667413843411,Point,"[-3.7229785588858078, 40.4511427193953]"
3YIW13VN2O,BH,13.31,out,1,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],False,23,70.1227259631839,Point,"[-3.726340092800352, 40.43783945368076]"
3QEXHRJIET,Orbea,33.46,free,1,"['absBrakes', 'helmetDetection']",[],True,13,36.71903267726508,Point,"[-3.6774060620559066, 40.460483846525]"
XN943PA899,BH,24.58,moving,1,[],[],False,29,85.45923857828093,Point,"[-3.7048955072210914, 40.42731938720807]"
XHJP84PEZT,Vandor,8.44,reserved,1,[],[],False,24,72.82302487148011,Point,"[-3.7080046718189967, 40.4536071901602]"
NWG5WBIPZ1,Vandor,20.84,out,1,['absBrakes'],[],True,8,23.928819249966743,Point,"[-3.656733957083941, 40.44739190250828]"
9C3Z6N1E0G,BH,0.0,out,1,"['absBrakes', 'lamps', 'locker']",[],True,11,34.08251264426957,Point,"[-3.690616601799546, 40.41136765448778]"
8ZQRQ29537,Orbea,70.24,reserved,1,"['locker', 'lamps', 'helmetDetection']",[],True,21,65.19153528321334,Point,"[-3.6980405364856637, 40.41394679331918]"
LHMTW0PI0U,BH,11.52,reserved,1,[],[],True,19,55.31271553899568,Point,"[-3.644676063593299, 40.414516953199964]"
W3FN0A8ES0,BH,51.09,moving,1,[],[],True,25,79.46456755579398,Point,"[-3.6996675274745345, 40.46259844719113]"
KKLDTDGQSM,Vandor,33.36,free,1,"['lamps', 'locker']",[],True,30,92.11374430844124,Point,"[-3.6587923647309357, 40.439005278816815]"
VR35Q8588Q,Vandor,51.91,out,2,"['lamps', 'helmetDetection']","['flatTire', 'scratches']",True,18,49.13342670454215,Point,"[-3.726621957040111, 40.4026266627705]"
20U93U28HE,Orbea,70.61,out,1,['locker'],[],True,23,77.21877495212185,Point,"[-3.681604462696345, 40.41944539075198]"
P9MNI70LM0,Orbea,63.05,free,2,"['helmetDetection', 'lamps']",[],False,19,55.70263206944679,Point,"[-3.6975544864050756, 40.42150474286892]"
H1KBW5Z3PA,BH,73.55,out,2,[],[],True,11,33.091913026707246,Point,"[-3.720654409745784, 40.47070020112649]"
N63X4LNVIC,BH,0.68,moving,1,['absBrakes'],"['stolenHelmet', 'brokenLamp']",True,20,53.28593193951668,Point,"[-3.6595269463975577, 40.450334020427015]"
6ZAVCEHO7D,BH,28.11,moving,1,[],[],True,23,74.85219861870866,Point,"[-3.7156694068451057, 40.41799100400225]"
SXQQYYQOHG,Orbea,79.79,reserved,1,"['locker', 'helmetDetection', 'lamps', 'absBrakes']",[],True,14,45.54556551411408,Point,"[-3.7213682322638473, 40.44763350854597]"
9QIE1PPAEN,Vandor,49.57,moving,1,"['helmetDetection', 'locker', 'absBrakes', 'lamps']",[],True,15,45.22536808746019,Point,"[-3.6509808866351867, 40.39935729445204]"
XE65IDPIS3,Vandor,15.29,out,1,[],[],True,15,48.423142025675006,Point,"[-3.716351623943009, 40.47060290779121]"
RQOGSZD6U7,Vandor,75.29,moving,1,"['absBrakes', 'locker']",[],True,25,78.40216886779052,Point,"[-3.6547631797441102, 40.445910471840826]"
8OEET504QI,BH,87.67,free,2,"['absBrakes', 'locker', 'lamps']","['stolenHelmet', 'brokenLamp']",True,15,47.567509188729794,Point,"[-3.6559679264713876, 40.450246235366535]"
2TLOSQN6YN,BH,89.3,moving,1,[],[],True,24,73.44340505224997,Point,"[-3.675465811655997, 40.40326445419052]"
JLIPM8FKLW,Orbea,49.67,free,1,"['lamps', 'absBrakes', 'locker']",[],False,29,89.41986959265353,Point,"[-3.6650773714477944, 40.47157922820426]"
CKH22MJ6SQ,Orbea,78.81,moving,1,"['lamps', 'absBrakes', 'locker', 'helmetDetection']",['stolenHelmet'],False,15,45.08563769247997,Point,"[-3.693738060181525, 40.43443053016319]"
LYUXX9A7JQ,Vandor,0.0,out,1,['absBrakes'],[],True,16,60.51442399110373,Point,"[-3.7124798423123515, 40.45720169406402]"
G22VQ9GBDV,BH,28.61,reserved,1,"['absBrakes', 'lamps', 'locker', 'helmetDetection']",[],True,5,14.5483975113208,Point,"[-3.657312608068686, 40.47187342223863]"
IIK2I8LJTP,Orbea,10.93,reserved,1,[],[],False,16,45.76866388283549,Point,"[-3.683947935720628, 40.416294599870334]"
C2EPC2D7BN,Orbea,43.82,out,1,"['lamps', 'helmetDetection', 'locker']",['brokenLamp'],True,28,81.34429282926463,Point,"[-3.677980669246384, 40.47170533435149]"
A1G5CWUX0F,Orbea,78.82,moving,1,"['helmetDetection', 'lamps', 'absBrakes', 'locker']",[],True,28,86.52894464679612,Point,"[-3.6849246344797417, 40.44674027775909]"
ZEZW2K3IA1,Vandor,28.95,reserved,2,['lamps'],[],True,15,49.53260301788167,Point,"[-3.6654996989255566, 40.43678011865585]"
O4XMF616NU,BH,55.22,moving,1,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,14,44.21310073048162,Point,"[-3.6989006690167283, 40.41186235008362]"
RLA3EI8HO2,Vandor,6.98,free,1,"['lamps', 'locker']",[],True,20,66.87176030871663,Point,"[-3.723701896001294, 40.45554619988041]"
OHC8HL5HNC,Vandor,86.22,reserved,2,"['absBrakes', 'locker', 'helmetDetection']",[],True,11,33.0895263316116,Point,"[-3.725144367590757, 40.4596703169182]"
ATQYXDZ3UP,BH,32.16,out,1,['lamps'],[],True,19,52.99139877480666,Point,"[-3.6576848399720725, 40.40273041350362]"
P3O4R33SRG,Orbea,29.16,reserved,1,['locker'],[],False,30,90.1944396674016,Point,"[-3.6730509864127514, 40.44659967091531]"
2OEEYY2XM7,Orbea,57.96,out,1,[],[],True,13,42.91983321782067,Point,"[-3.6719197263602577, 40.42416244489982]"
LIWNNFOFMI,Orbea,36.52,out,1,"['lamps', 'helmetDetection', 'locker']",[],True,27,72.79411676508184,Point,"[-3.6998055095945386, 40.44284135266076]"
J6ESO5RCHL,Vandor,99.14,out,2,"['absBrakes', 'locker', 'lamps']",[],True,28,89.84714421102652,Point,"[-3.71796190616727, 40.41675609532894]"
OKRKESYXSH,Vandor,78.27,out,1,"['lamps', 'absBrakes', 'locker']",['stolenHelmet'],True,11,39.77729344395164,Point,"[-3.711997916449064, 40.43919542038056]"
29D5SPFFBX,BH,0.0,out,1,['locker'],[],False,21,63.465286421086276,Point,"[-3.7190478508596807, 40.47578578672059]"
75CI4GUS3A,Vandor,63.2,free,1,[],[],True,25,71.7735257820255,Point,"[-3.696124484253148, 40.464494619361496]"
LSWEZFQN4K,BH,85.49,out,1,"['helmetDetection', 'absBrakes', 'locker', 'lamps']",[],True,23,70.17094253466989,Point,"[-3.7076513984562287, 40.43488528314609]"
1BYPE5PIRD,Vandor,62.23,out,1,"['locker', 'absBrakes', 'helmetDetection', 'lamps']",[],True,18,53.443968871475995,Point,"[-3.7043590021142894, 40.42156419477139]"
8VZKOH62NG,Vandor,0.0,out,1,"['lamps', 'absBrakes']",[],True,18,59.98659286200922,Point,"[-3.7176092914037935, 40.46427885269213]"
90RHP4AM9P,Vandor,52.19,moving,1,"['absBrakes', 'lamps', 'locker']",[],True,22,70.36840590288652,Point,"[-3.7221092464424785, 40.43387140237394]"
QGHEIBS0CP,BH,4.13,reserved,1,['absBrakes'],[],True,18,56.31860515855631,Point,"[-3.7090458863832847, 40.44532820049003]"
63WHIKUW9K,BH,11.38,free,1,['helmetDetection'],[],True,24,72.61676376175494,Point,"[-3.725860535343901, 40.4039135175524]"
X0PG8FVTGG,Orbea,72.87,out,2,"['absBrakes', 'locker', 'lamps', 'helmetDetection']",[],True,18,61.36978438906096,Point,"[-3.702873037860865, 40.445407091545164]"
C5W796QH2H,Orbea,70.84,reserved,1,"['locker', 'lamps', 'helmetDetection']",[],True,19,59.786096065653254,Point,"[-3.6835526568402344, 40.469353339531764]"
OGGM3TT3PA,Vandor,55.78,reserved,1,"['locker', 'lamps', 'helmetDetection', 'absBrakes']",[],False,16,47.80188142300144,Point,"[-3.6769144344624602, 40.403854538635215]"
R4IMWYG6IV,BH,42.32,reserved,1,"['lamps', 'locker']",[],True,27,79.6626890262931,Point,"[-3.722948137125123, 40.41965073792322]"
XQ6PSAGP4C,Vandor,84.79,reserved,1,['locker'],[],True,25,73.14458024300387,Point,"[-3.723669090991402, 40.46525799076478]"
XRB3J93ALS,Vandor,81.88,free,1,"['absBrakes', 'lamps']",[],True,12,45.573796311829156,Point,"[-3.678686990826873, 40.47291730749968]"
R4HKDA1IJL,Orbea,94.47,moving,1,"['helmetDetection', 'locker']",[],False,17,48.56407483484772,Point,"[-3.7271127914483984, 40.454574419276874]"
3HQX8GN7SV,BH,0.0,out,1,['absBrakes'],[],False,21,56.70151613724415,Point,"[-3.7006870402217094, 40.47644524739219]"
U6EGE2HZ4H,BH,32.85,out,1,['lamps'],['brokenLamp'],True,21,64.98006409341306,Point,"[-3.6861288072158334, 40.45474186559909]"
U2Y5SH2YNU,Vandor,1.83,reserved,2,[],[],True,13,42.87574367620589,Point,"[-3.7035506751859977, 40.43714757483064]"
59KKXHCSOO,Orbea,65.65,reserved,2,"['lamps', 'helmetDetection', 'locker', 'absBrakes']",[],True,16,40.36110000500095,Point,"[-3.6447592702541205, 40.476590352332565]"
UBOVPLZZXJ,Vandor,18.15,out,1,"['absBrakes', 'helmetDetection']",[],False,24,70.61706291359243,Point,"[-3.667935680793276, 40.46217824223087]"
46A3OCZN9Q,Vandor,62.45,free,1,"['locker', 'lamps']",[],True,16,49.391865364613395,Point,"[-3.71709348673565, 40.40008617738369]"
L7XOF851YX,Orbea,11.98,moving,1,[],[],False,18,48.08855374473822,Point,"[-3.6663418665195033, 40.42537808515622]"
JHVJ9UU38L,BH,42.24,moving,1,"['helmetDetection', 'locker', 'absBrakes', 'lamps']",[],True,25,83.18603327543913,Point,"[-3.7066907523850956, 40.456567862184684]"
AATL3MLQS7,Orbea,0.0,out,1,"['locker', 'helmetDetection']",[],True,24,65.07793675524071,Point,"[-3.72394498934258, 40.47326686428136]"
U56IBHT6AV,Vandor,20.13,out,1,"['locker', 'lamps', 'helmetDetection']",[],True,23,66.495117361823,Point,"[-3.6796947993648077, 40.43971450707106]"
5EXBKLP4UA,BH,50.94,reserved,1,"['absBrakes', 'lamps']",[],False,18,56.58251794763148,Point,"[-3.6857861086204617, 40.47722513368921]"
74RTQHK4B1,BH,0.0,out,1,"['absBrakes', 'lamps', 'helmetDetection']",[],True,15,46.3500239141874,Point,"[-3.7212866233674413, 40.43647818643061]"
B3JMQ0F5FQ,BH,0.85,reserved,1,['locker'],[],True,15,43.03981959403586,Point,"[-3.643879973111071, 40.425206080777656]"
R6LSYES23C,Orbea,11.34,out,2,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],False,18,57.625358993310854,Point,"[-3.6437882444806733, 40.42684530526529]"
P1Z1OJ78LO,Vandor,71.31,reserved,1,['lamps'],[],True,15,48.41794133262269,Point,"[-3.6878201294425867, 40.41029997879688]"
H2SZ1AY6LO,BH,20.87,reserved,1,[],[],True,16,43.43078545425365,Point,"[-3.718447717943837, 40.46842900549755]"
LQH77QEMU9,BH,19.4,free,2,"['helmetDetection', 'absBrakes', 'lamps', 'locker']",[],True,21,61.457202347191185,Point,"[-3.6707564272061393, 40.42799581959671]"
2GSG6LLCGL,BH,79.51,reserved,1,"['absBrakes', 'lamps', 'locker', 'helmetDetection']",[],True,15,41.553510878195866,Point,"[-3.687425196612041, 40.414864121321685]"
EF4RFQBPJW,Vandor,80.86,moving,1,"['absBrakes', 'locker', 'lamps']",[],True,21,62.58126704032492,Point,"[-3.7262502951376204, 40.428467112381796]"
74WGLEF6EB,Orbea,27.95,reserved,1,"['absBrakes', 'locker', 'lamps', 'helmetDetection']",[],True,15,43.92713723035685,Point,"[-3.669923929594889, 40.409378840586676]"
1GECZNLTJG,Orbea,64.49,out,1,"['lamps', 'locker', 'absBrakes', 'helmetDetection']",[],True,8,25.12065463679781,Point,"[-3.6613131985787066, 40.45234570235372]"
